order_date,order_id,region,channel,category,product,units,unit_price,discount_rate,returned,shipping_days
2024-12-13,ORD-002520,North,Direct,Electronics,Smart Watch,6,387.56,0.1,0,3
2024-12-13,ORD-002521,North,Direct,Electronics,Earbuds,6,190.1,0.05,0,3
2024-12-05,ORD-002522,North,Direct,Electronics,Earbuds,3,198.12,0.15,0,3
2024-12-15,ORD-002523,North,Direct,Home,Desk Lamp,10,88.41,0,0,2
2024-12-22,ORD-002524,North,Direct,Home,Desk Lamp,12,86.5,0.1,0,4
2024-12-16,ORD-002525,North,Direct,Home,Desk Lamp,3,86.13,0.15,0,4
2024-12-06,ORD-002526,North,Direct,Home,Desk Lamp,5,89.09,0.15,0,2
2024-12-07,ORD-002527,North,Direct,Home,Desk Lamp,1,87.54,0.1,0,3
2024-12-18,ORD-002528,North,Direct,Home,Desk Lamp,1,88.63,0.15,0,2
2024-12-12,ORD-002529,North,Direct,Beauty,Hair Dryer,8,221.79,0,0,4
2024-12-19,ORD-002530,North,Direct,Beauty,Hair Dryer,12,232.3,0.05,0,5
2024-12-19,ORD-002531,North,Direct,Beauty,Hair Dryer,10,240.08,0,0,2
2024-12-11,ORD-002532,North,Direct,Beauty,Hair Dryer,7,230.78,0.1,0,6
2024-12-23,ORD-002533,North,Direct,Sports,Yoga Mat,11,95.75,0,0,5
2024-12-06,ORD-002534,North,Direct,Sports,Fitness Band,1,79.07,0.05,0,2
2024-12-02,ORD-002535,North,Direct,Sports,Fitness Band,2,78.36,0.15,0,4
2024-12-05,ORD-002536,North,Direct,Sports,Fitness Band,1,75.28,0,0,4
2024-12-17,ORD-002537,North,Social,Electronics,Smart Watch,5,382.34,0.15,0,3
2024-12-02,ORD-002538,North,Social,Electronics,Smart Watch,2,384.75,0.15,0,6
2024-12-07,ORD-002539,North,Social,Electronics,Earbuds,11,204.06,0,0,4
2024-12-02,ORD-002540,North,Social,Electronics,Smart Watch,6,402.89,0.15,0,7
2024-12-04,ORD-002541,North,Social,Electronics,Earbuds,1,199.58,0.1,0,4
2024-12-28,ORD-002542,North,Social,Home,Storage Box,9,50.55,0.05,0,3
2024-12-05,ORD-002543,North,Social,Home,Storage Box,4,49.48,0.1,0,3
2024-12-12,ORD-002544,North,Social,Home,Desk Lamp,3,91.72,0,0,2
2024-12-17,ORD-002545,North,Social,Home,Storage Box,12,48.46,0,0,5
2024-12-25,ORD-002546,North,Social,Beauty,Hair Dryer,10,230.57,0,0,3
2024-12-10,ORD-002547,North,Social,Beauty,Skin Care Set,8,151.51,0,0,4
2024-12-19,ORD-002548,North,Social,Beauty,Skin Care Set,6,158.42,0.05,0,6
2024-12-23,ORD-002549,North,Social,Sports,Yoga Mat,3,94.82,0,0,3
2024-12-28,ORD-002550,North,Social,Sports,Yoga Mat,3,99.58,0.15,0,4
2024-12-03,ORD-002551,North,Social,Sports,Yoga Mat,5,97.43,0.05,0,3
2024-12-04,ORD-002552,West,Marketplace,Electronics,Smart Watch,7,382.65,0,0,6
2024-12-18,ORD-002553,West,Marketplace,Electronics,Smart Watch,5,400.85,0.1,0,1
2024-12-01,ORD-002554,West,Marketplace,Electronics,Earbuds,11,190.06,0,0,2
2024-12-11,ORD-002555,West,Marketplace,Home,Storage Box,11,50.13,0,0,4
2024-12-28,ORD-002556,West,Marketplace,Home,Desk Lamp,1,92.34,0,0,3
2024-12-23,ORD-002557,West,Marketplace,Home,Storage Box,2,47.25,0.05,0,3
2024-12-03,ORD-002558,West,Marketplace,Home,Desk Lamp,9,88.24,0.15,0,3
2024-12-26,ORD-002559,West,Marketplace,Beauty,Skin Care Set,3,163.7,0.05,0,6
2024-12-01,ORD-002560,West,Marketplace,Beauty,Hair Dryer,1,229.98,0.1,0,4
2024-12-27,ORD-002561,West,Marketplace,Beauty,Hair Dryer,5,225.96,0.1,0,4
2024-12-25,ORD-002562,West,Marketplace,Sports,Fitness Band,4,78.85,0.1,0,3
2024-12-02,ORD-002563,West,Marketplace,Sports,Yoga Mat,8,95.79,0.1,0,1
2024-12-02,ORD-002564,West,Marketplace,Sports,Fitness Band,4,78.73,0,0,6
2024-12-09,ORD-002565,West,Direct,Electronics,Smart Watch,5,411.89,0.1,0,2
2024-12-25,ORD-002566,West,Direct,Electronics,Smart Watch,7,394.22,0.15,0,4
2024-12-13,ORD-002567,West,Direct,Electronics,Earbuds,6,191.24,0,0,1
2024-12-09,ORD-002568,West,Direct,Electronics,Smart Watch,4,387.69,0.15,0,4
2024-12-23,ORD-002569,West,Direct,Home,Storage Box,1,47.9,0,0,3
2024-12-25,ORD-002570,West,Direct,Home,Storage Box,9,48.43,0.05,0,5
2024-12-01,ORD-002571,West,Direct,Home,Storage Box,4,47.48,0.05,0,5
2024-12-15,ORD-002572,West,Direct,Home,Storage Box,2,50.95,0.05,0,4
2024-12-08,ORD-002573,West,Direct,Home,Desk Lamp,12,86.53,0,0,6
2024-12-19,ORD-002574,West,Direct,Home,Storage Box,4,46.62,0,0,4
2024-12-10,ORD-002575,West,Direct,Beauty,Hair Dryer,9,234.66,0.15,0,5
2024-12-23,ORD-002576,West,Direct,Beauty,Hair Dryer,2,232.42,0.05,0,2
2024-12-06,ORD-002577,West,Direct,Beauty,Skin Care Set,10,163.35,0.15,0,4
2024-12-07,ORD-002578,West,Direct,Beauty,Skin Care Set,11,159.51,0.05,1,5
2024-12-27,ORD-002579,West,Direct,Beauty,Skin Care Set,9,164.59,0,0,6
2024-12-28,ORD-002580,West,Direct,Sports,Yoga Mat,6,99.85,0,0,2
2024-12-02,ORD-002581,West,Direct,Sports,Fitness Band,11,80.83,0,0,2
2024-12-21,ORD-002582,West,Direct,Sports,Fitness Band,2,76.94,0.1,0,3
2024-12-09,ORD-002583,West,Direct,Sports,Fitness Band,6,80.67,0,0,5
2024-12-27,ORD-002584,West,Social,Electronics,Earbuds,11,196.63,0,0,2
2024-12-25,ORD-002585,West,Social,Electronics,Earbuds,1,201.24,0,0,3
2024-12-23,ORD-002586,West,Social,Electronics,Smart Watch,7,393.22,0,0,3
2024-12-05,ORD-002587,West,Social,Electronics,Earbuds,1,201.33,0.1,0,6
2024-12-10,ORD-002588,West,Social,Electronics,Smart Watch,5,382.05,0.1,0,1
2024-12-12,ORD-002589,West,Social,Home,Storage Box,4,47.29,0.15,0,6
2024-12-16,ORD-002590,West,Social,Home,Storage Box,9,49.6,0,0,3
2024-12-17,ORD-002591,West,Social,Home,Storage Box,10,50.9,0.15,0,1
2024-12-21,ORD-002592,West,Social,Beauty,Skin Care Set,4,152.32,0.15,0,4
2024-12-28,ORD-002593,West,Social,Beauty,Hair Dryer,8,222.37,0.1,0,3
2024-12-01,ORD-002594,West,Social,Beauty,Skin Care Set,2,165.67,0.1,0,4
2024-12-21,ORD-002595,West,Social,Beauty,Skin Care Set,4,158.38,0.15,0,3
2024-12-23,ORD-002596,West,Social,Beauty,Hair Dryer,3,230.37,0.1,0,4
2024-12-06,ORD-002597,West,Social,Beauty,Hair Dryer,11,238.8,0.05,0,5
2024-12-11,ORD-002598,West,Social,Sports,Fitness Band,9,80.27,0.05,0,5
2024-12-05,ORD-002599,West,Social,Sports,Fitness Band,2,75.72,0,0,4
2024-12-13,ORD-002600,West,Social,Sports,Yoga Mat,6,94.34,0,0,4
2025-01-17,ORD-002601,South,Marketplace,Electronics,Earbuds,2,204.16,0.05,0,3
2025-01-09,ORD-002602,South,Marketplace,Electronics,Earbuds,11,193.71,0,0,2
2025-01-19,ORD-002603,South,Marketplace,Electronics,Earbuds,6,193.08,0.1,0,3
2025-01-09,ORD-002604,South,Marketplace,Home,Desk Lamp,5,87.11,0.15,0,3
2025-01-18,ORD-002605,South,Marketplace,Home,Storage Box,4,50.5,0.15,0,5
2025-01-28,ORD-002606,South,Marketplace,Home,Desk Lamp,7,93.35,0.15,0,3
2025-01-07,ORD-002607,South,Marketplace,Home,Storage Box,8,48.51,0.15,0,2
2025-01-06,ORD-002608,South,Marketplace,Home,Storage Box,11,48.25,0.15,0,4
2025-01-13,ORD-002609,South,Marketplace,Home,Desk Lamp,1,93.16,0.05,0,2
2025-01-03,ORD-002610,South,Marketplace,Beauty,Hair Dryer,2,219.34,0.1,0,6
2025-01-26,ORD-002611,South,Marketplace,Beauty,Skin Care Set,2,157.75,0,0,4
2025-01-25,ORD-002612,South,Marketplace,Beauty,Hair Dryer,3,221.72,0,0,3
2025-01-10,ORD-002613,South,Marketplace,Sports,Yoga Mat,4,101.84,0,0,3
2025-01-16,ORD-002614,South,Marketplace,Sports,Fitness Band,12,78.31,0.05,0,3
2025-01-08,ORD-002615,South,Marketplace,Sports,Yoga Mat,5,98.78,0.1,0,4
2025-01-24,ORD-002616,South,Direct,Electronics,Smart Watch,9,402.65,0,0,3
2025-01-22,ORD-002617,South,Direct,Electronics,Smart Watch,6,406.09,0,0,4
2025-01-01,ORD-002618,South,Direct,Electronics,Earbuds,1,196.2,0.1,0,4
2025-01-12,ORD-002619,South,Direct,Electronics,Earbuds,7,196.22,0,0,2
2025-01-12,ORD-002620,South,Direct,Home,Desk Lamp,1,87.74,0.1,0,5
2025-01-01,ORD-002621,South,Direct,Home,Desk Lamp,4,91.1,0.1,0,2
2025-01-24,ORD-002622,South,Direct,Home,Desk Lamp,9,87.52,0.05,0,2
2025-01-26,ORD-002623,South,Direct,Home,Storage Box,5,49.55,0.05,0,5
2025-01-12,ORD-002624,South,Direct,Home,Storage Box,10,47.96,0,0,5
2025-01-21,ORD-002625,South,Direct,Home,Storage Box,8,50.4,0.15,0,1
2025-01-05,ORD-002626,South,Direct,Beauty,Hair Dryer,12,240.01,0.05,0,2
2025-01-04,ORD-002627,South,Direct,Beauty,Hair Dryer,8,236.58,0.05,0,4
2025-01-08,ORD-002628,South,Direct,Beauty,Hair Dryer,1,231.01,0,0,2
2025-01-09,ORD-002629,South,Direct,Beauty,Hair Dryer,5,219.15,0,0,4
2025-01-26,ORD-002630,South,Direct,Beauty,Hair Dryer,8,229.83,0,0,5
2025-01-08,ORD-002631,South,Direct,Beauty,Skin Care Set,9,153.61,0.15,0,4
2025-01-07,ORD-002632,South,Direct,Sports,Fitness Band,3,77.88,0.05,0,2
2025-01-08,ORD-002633,South,Direct,Sports,Fitness Band,1,82.6,0,0,4
2025-01-05,ORD-002634,South,Direct,Sports,Fitness Band,8,78.97,0.05,0,3
2025-01-27,ORD-002635,South,Direct,Sports,Yoga Mat,5,101.31,0.15,0,4
2025-01-04,ORD-002636,South,Direct,Sports,Fitness Band,11,76.22,0,0,4
2025-01-11,ORD-002637,South,Social,Electronics,Earbuds,9,201.31,0,0,5
2025-01-21,ORD-002638,South,Social,Electronics,Smart Watch,1,397.08,0,0,2
2025-01-28,ORD-002639,South,Social,Electronics,Earbuds,8,207.04,0,0,3
2025-01-25,ORD-002640,South,Social,Home,Desk Lamp,5,89.09,0,0,5
2025-01-25,ORD-002641,South,Social,Home,Storage Box,4,51.38,0,0,3
2025-01-17,ORD-002642,South,Social,Home,Storage Box,7,49.78,0.15,0,5
2025-01-26,ORD-002643,South,Social,Home,Desk Lamp,9,93.41,0.1,0,2
2025-01-09,ORD-002644,South,Social,Beauty,Hair Dryer,11,239.88,0,0,4
2025-01-03,ORD-002645,South,Social,Beauty,Hair Dryer,8,240.25,0,0,4
2025-01-23,ORD-002646,South,Social,Beauty,Skin Care Set,12,155.57,0.05,0,3
2025-01-12,ORD-002647,South,Social,Sports,Yoga Mat,3,102.04,0.05,0,3
2025-01-08,ORD-002648,South,Social,Sports,Yoga Mat,4,102.66,0.1,0,6
2025-01-12,ORD-002649,South,Social,Sports,Yoga Mat,9,95.94,0.1,0,5
2025-01-07,ORD-002650,South,Social,Sports,Yoga Mat,2,103.82,0,0,3
2025-01-11,ORD-002651,South,Social,Sports,Fitness Band,7,76.14,0,0,3
2025-01-21,ORD-002652,East,Marketplace,Electronics,Smart Watch,12,403.14,0,0,5
2025-01-06,ORD-002653,East,Marketplace,Electronics,Earbuds,3,204.43,0,0,2
2025-01-10,ORD-002654,East,Marketplace,Electronics,Earbuds,8,191.29,0,0,2
2025-01-20,ORD-002655,East,Marketplace,Electronics,Earbuds,9,201.62,0.1,0,3
2025-01-08,ORD-002656,East,Marketplace,Electronics,Earbuds,4,204.62,0,0,4
2025-01-15,ORD-002657,East,Marketplace,Electronics,Smart Watch,4,413.47,0.15,0,5
2025-01-19,ORD-002658,East,Marketplace,Home,Desk Lamp,3,86.14,0.1,0,1
2025-01-23,ORD-002659,East,Marketplace,Home,Desk Lamp,11,90.77,0,0,5
2025-01-06,ORD-002660,East,Marketplace,Home,Desk Lamp,2,85.8,0,0,3
2025-01-18,ORD-002661,East,Marketplace,Home,Storage Box,5,51.08,0.1,0,5
2025-01-22,ORD-002662,East,Marketplace,Beauty,Hair Dryer,4,225.41,0,0,4
2025-01-05,ORD-002663,East,Marketplace,Beauty,Skin Care Set,9,153.71,0,0,1
2025-01-27,ORD-002664,East,Marketplace,Beauty,Hair Dryer,6,224.28,0,0,3
2025-01-22,ORD-002665,East,Marketplace,Beauty,Skin Care Set,12,151.35,0,0,4
2025-01-02,ORD-002666,East,Marketplace,Beauty,Hair Dryer,9,217.64,0,0,5
2025-01-28,ORD-002667,East,Marketplace,Beauty,Skin Care Set,6,165.88,0.1,0,3
2025-01-14,ORD-002668,East,Marketplace,Sports,Yoga Mat,6,95.15,0.15,0,2
2025-01-10,ORD-002669,East,Marketplace,Sports,Fitness Band,9,77.95,0,0,5
2025-01-28,ORD-002670,East,Marketplace,Sports,Yoga Mat,5,95.27,0,0,1
2025-01-05,ORD-002671,East,Direct,Electronics,Earbuds,6,203.56,0,1,3
2025-01-23,ORD-002672,East,Direct,Electronics,Smart Watch,5,380.63,0,0,2
2025-01-06,ORD-002673,East,Direct,Electronics,Smart Watch,3,379.39,0.1,0,2
2025-01-13,ORD-002674,East,Direct,Electronics,Smart Watch,10,408.02,0.1,0,4
2025-01-09,ORD-002675,East,Direct,Home,Desk Lamp,2,85.24,0.05,0,2
2025-01-07,ORD-002676,East,Direct,Home,Desk Lamp,6,88.47,0,0,4
2025-01-26,ORD-002677,East,Direct,Home,Desk Lamp,9,92.29,0.05,0,4
2025-01-10,ORD-002678,East,Direct,Home,Storage Box,10,49.68,0,0,4
2025-01-12,ORD-002679,East,Direct,Home,Storage Box,6,47.17,0.1,0,2
2025-01-27,ORD-002680,East,Direct,Beauty,Skin Care Set,9,152.66,0.1,0,4
2025-01-25,ORD-002681,East,Direct,Beauty,Hair Dryer,2,225.94,0.05,0,1
2025-01-04,ORD-002682,East,Direct,Beauty,Skin Care Set,10,164.89,0,0,2
2025-01-12,ORD-002683,East,Direct,Beauty,Hair Dryer,7,230.34,0,0,5
2025-01-03,ORD-002684,East,Direct,Sports,Fitness Band,1,77.32,0.15,0,5
2025-01-01,ORD-002685,East,Direct,Sports,Yoga Mat,5,103.05,0.1,0,3
2025-01-01,ORD-002686,East,Direct,Sports,Fitness Band,2,75.78,0.05,0,2
2025-01-01,ORD-002687,East,Social,Electronics,Smart Watch,11,403.81,0,0,4
2025-01-26,ORD-002688,East,Social,Electronics,Earbuds,12,204.49,0,0,2
2025-01-07,ORD-002689,East,Social,Electronics,Smart Watch,5,413.63,0,0,3
2025-01-05,ORD-002690,East,Social,Home,Storage Box,7,49.11,0.15,0,2
2025-01-26,ORD-002691,East,Social,Home,Storage Box,8,49.65,0.15,0,4
2025-01-24,ORD-002692,East,Social,Home,Storage Box,1,46.84,0,0,6
2025-01-11,ORD-002693,East,Social,Home,Desk Lamp,1,87.75,0,0,3
2025-01-21,ORD-002694,East,Social,Beauty,Skin Care Set,6,151.77,0,0,2
2025-01-03,ORD-002695,East,Social,Beauty,Skin Care Set,6,160.67,0.15,0,2
2025-01-11,ORD-002696,East,Social,Beauty,Skin Care Set,10,165.1,0.05,1,4
2025-01-02,ORD-002697,East,Social,Beauty,Hair Dryer,4,226.67,0.1,0,2
2025-01-06,ORD-002698,East,Social,Sports,Fitness Band,12,78.08,0,0,3
2025-01-07,ORD-002699,East,Social,Sports,Yoga Mat,11,103.67,0.15,0,3
2025-01-28,ORD-002700,East,Social,Sports,Fitness Band,5,79.8,0,0,1
2025-01-02,ORD-002701,North,Marketplace,Electronics,Smart Watch,3,394.81,0,0,4
2025-01-19,ORD-002702,North,Marketplace,Electronics,Earbuds,12,192.26,0.05,0,6
2025-01-05,ORD-002703,North,Marketplace,Electronics,Earbuds,2,191.41,0.1,0,5
2025-01-19,ORD-002704,North,Marketplace,Home,Desk Lamp,9,91.32,0,0,2
2025-01-15,ORD-002705,North,Marketplace,Home,Desk Lamp,9,90.45,0.1,0,1
2025-01-06,ORD-002706,North,Marketplace,Home,Desk Lamp,1,84.57,0,0,2
2025-01-14,ORD-002707,North,Marketplace,Home,Desk Lamp,4,87.02,0.05,0,2
2025-01-21,ORD-002708,North,Marketplace,Beauty,Hair Dryer,2,235.58,0,0,1
2025-01-20,ORD-002709,North,Marketplace,Beauty,Skin Care Set,7,151.52,0.15,0,6
2025-01-21,ORD-002710,North,Marketplace,Beauty,Skin Care Set,5,161.74,0.15,0,4
2025-01-17,ORD-002711,North,Marketplace,Sports,Yoga Mat,8,102.82,0.15,0,4
2025-01-28,ORD-002712,North,Marketplace,Sports,Yoga Mat,9,101.68,0.1,0,3
2025-01-28,ORD-002713,North,Marketplace,Sports,Yoga Mat,3,101.73,0.15,0,4
2025-01-16,ORD-002714,North,Marketplace,Sports,Yoga Mat,7,99.28,0.05,0,3
2025-01-25,ORD-002715,North,Direct,Electronics,Smart Watch,5,392.74,0.05,0,4
2025-01-11,ORD-002716,North,Direct,Electronics,Smart Watch,5,392.71,0,0,5
2025-01-01,ORD-002717,North,Direct,Electronics,Smart Watch,5,413.37,0,0,3
2025-01-17,ORD-002718,North,Direct,Electronics,Smart Watch,1,402.77,0,0,3
2025-01-03,ORD-002719,North,Direct,Electronics,Earbuds,1,200.24,0,0,2
2025-01-03,ORD-002720,North,Direct,Home,Desk Lamp,3,87.51,0,0,4
2025-01-15,ORD-002721,North,Direct,Home,Storage Box,1,49.85,0.15,0,1
2025-01-11,ORD-002722,North,Direct,Home,Storage Box,6,49.27,0.05,0,5
2025-01-17,ORD-002723,North,Direct,Beauty,Hair Dryer,12,240.32,0.05,0,2
2025-01-14,ORD-002724,North,Direct,Beauty,Skin Care Set,12,157.16,0,0,2
2025-01-08,ORD-002725,North,Direct,Beauty,Hair Dryer,8,240.2,0.1,0,2
2025-01-10,ORD-002726,North,Direct,Beauty,Hair Dryer,2,218.82,0.1,0,2
2025-01-19,ORD-002727,North,Direct,Beauty,Hair Dryer,1,228.22,0,0,5
2025-01-08,ORD-002728,North,Direct,Sports,Yoga Mat,4,98.23,0.1,0,2
2025-01-05,ORD-002729,North,Direct,Sports,Yoga Mat,12,101.43,0.05,0,3
2025-01-04,ORD-002730,North,Direct,Sports,Fitness Band,3,77.68,0.1,0,4
2025-01-20,ORD-002731,North,Direct,Sports,Yoga Mat,3,102.2,0.15,1,3
2025-01-05,ORD-002732,North,Social,Electronics,Earbuds,4,207.84,0.15,0,5
2025-01-14,ORD-002733,North,Social,Electronics,Earbuds,7,198.79,0,0,2
2025-01-22,ORD-002734,North,Social,Electronics,Earbuds,1,203.79,0,0,3
2025-01-26,ORD-002735,North,Social,Electronics,Earbuds,6,193.42,0.15,0,4
2025-01-24,ORD-002736,North,Social,Electronics,Earbuds,8,194.41,0.05,0,3
2025-01-17,ORD-002737,North,Social,Home,Desk Lamp,3,89.41,0.15,0,2
2025-01-08,ORD-002738,North,Social,Home,Storage Box,8,46.97,0.1,0,3
2025-01-16,ORD-002739,North,Social,Home,Desk Lamp,12,93.31,0,0,2
2025-01-05,ORD-002740,North,Social,Beauty,Hair Dryer,9,221.36,0.1,0,2
2025-01-05,ORD-002741,North,Social,Beauty,Skin Care Set,6,164.87,0,0,3
2025-01-04,ORD-002742,North,Social,Beauty,Hair Dryer,3,224.41,0.15,0,7
2025-01-04,ORD-002743,North,Social,Beauty,Hair Dryer,5,226.01,0,0,6
2025-01-24,ORD-002744,North,Social,Beauty,Skin Care Set,7,157.99,0.1,0,3
2025-01-20,ORD-002745,North,Social,Beauty,Hair Dryer,12,222.16,0.15,0,1
2025-01-24,ORD-002746,North,Social,Sports,Yoga Mat,8,102.43,0,0,5
2025-01-03,ORD-002747,North,Social,Sports,Yoga Mat,4,94.18,0,0,3
2025-01-17,ORD-002748,North,Social,Sports,Yoga Mat,1,94.24,0.1,0,4
2025-01-22,ORD-002749,North,Social,Sports,Yoga Mat,6,99.51,0.1,0,3
2025-01-27,ORD-002750,West,Marketplace,Electronics,Earbuds,4,196.36,0.1,0,5
2025-01-14,ORD-002751,West,Marketplace,Electronics,Earbuds,6,193.09,0.15,0,3
2025-01-11,ORD-002752,West,Marketplace,Electronics,Earbuds,4,206.3,0.1,0,3
2025-01-16,ORD-002753,West,Marketplace,Electronics,Smart Watch,8,381.54,0.05,0,6
2025-01-05,ORD-002754,West,Marketplace,Home,Storage Box,8,49.58,0,0,1
2025-01-19,ORD-002755,West,Marketplace,Home,Storage Box,11,47.76,0,0,4
2025-01-22,ORD-002756,West,Marketplace,Home,Storage Box,2,49.49,0.15,1,4
2025-01-09,ORD-002757,West,Marketplace,Home,Desk Lamp,12,91.19,0.1,0,6
2025-01-08,ORD-002758,West,Marketplace,Beauty,Skin Care Set,6,156.46,0,0,2
2025-01-21,ORD-002759,West,Marketplace,Beauty,Skin Care Set,11,160.33,0.1,0,4
2025-01-28,ORD-002760,West,Marketplace,Beauty,Skin Care Set,11,159.26,0.1,0,4
2025-01-18,ORD-002761,West,Marketplace,Beauty,Hair Dryer,9,231.64,0.1,0,5
2025-01-23,ORD-002762,West,Marketplace,Beauty,Hair Dryer,6,230.71,0,0,4
2025-01-03,ORD-002763,West,Marketplace,Sports,Yoga Mat,6,95.32,0.05,0,3
2025-01-25,ORD-002764,West,Marketplace,Sports,Yoga Mat,5,102.0,0,0,3
2025-01-21,ORD-002765,West,Marketplace,Sports,Yoga Mat,11,94.25,0.15,0,1
2025-01-22,ORD-002766,West,Marketplace,Sports,Fitness Band,2,79.3,0.1,0,3
2025-01-04,ORD-002767,West,Marketplace,Sports,Fitness Band,3,80.65,0,0,4
2025-01-22,ORD-002768,West,Direct,Electronics,Earbuds,6,204.64,0.1,0,3
2025-01-10,ORD-002769,West,Direct,Electronics,Smart Watch,12,415.68,0,0,2
2025-01-11,ORD-002770,West,Direct,Electronics,Smart Watch,11,399.47,0.15,0,3
2025-01-21,ORD-002771,West,Direct,Electronics,Earbuds,5,189.68,0,0,4
2025-01-15,ORD-002772,West,Direct,Home,Desk Lamp,10,92.4,0.1,0,5
2025-01-12,ORD-002773,West,Direct,Home,Desk Lamp,11,88.59,0,0,1
2025-01-10,ORD-002774,West,Direct,Home,Desk Lamp,8,85.2,0,0,5
2025-01-21,ORD-002775,West,Direct,Home,Desk Lamp,11,88.32,0.1,0,2
2025-01-02,ORD-002776,West,Direct,Home,Desk Lamp,10,91.08,0,0,6
2025-01-11,ORD-002777,West,Direct,Home,Desk Lamp,5,92.85,0.1,0,5
2025-01-19,ORD-002778,West,Direct,Beauty,Skin Care Set,7,165.69,0.1,0,2
2025-01-20,ORD-002779,West,Direct,Beauty,Hair Dryer,10,227.43,0.05,0,1
2025-01-02,ORD-002780,West,Direct,Beauty,Skin Care Set,11,165.95,0.05,0,2
2025-01-03,ORD-002781,West,Direct,Beauty,Hair Dryer,9,228.57,0,0,2
2025-01-07,ORD-002782,West,Direct,Sports,Yoga Mat,12,98.97,0.05,0,6
2025-01-16,ORD-002783,West,Direct,Sports,Yoga Mat,9,94.28,0.15,0,5
2025-01-08,ORD-002784,West,Direct,Sports,Yoga Mat,3,95.93,0,0,4
2025-01-08,ORD-002785,West,Direct,Sports,Yoga Mat,4,101.02,0.05,0,2
2025-01-07,ORD-002786,West,Direct,Sports,Fitness Band,7,77.36,0.05,0,4
2025-01-17,ORD-002787,West,Direct,Sports,Fitness Band,9,81.04,0,0,2
2025-01-06,ORD-002788,West,Social,Electronics,Earbuds,3,193.63,0.1,0,2
2025-01-27,ORD-002789,West,Social,Electronics,Earbuds,12,196.11,0,0,3
2025-01-25,ORD-002790,West,Social,Electronics,Smart Watch,6,410.54,0,0,3
2025-01-11,ORD-002791,West,Social,Electronics,Smart Watch,3,380.67,0.1,0,3
2025-01-05,ORD-002792,West,Social,Electronics,Smart Watch,12,408.58,0,0,2
2025-01-17,ORD-002793,West,Social,Home,Storage Box,9,51.3,0.15,0,2
2025-01-13,ORD-002794,West,Social,Home,Storage Box,3,48.71,0.05,0,5
2025-01-05,ORD-002795,West,Social,Home,Storage Box,4,48.91,0.05,0,2
2025-01-24,ORD-002796,West,Social,Home,Desk Lamp,2,84.7,0.05,0,3
2025-01-25,ORD-002797,West,Social,Home,Desk Lamp,9,89.03,0,0,2
2025-01-22,ORD-002798,West,Social,Home,Storage Box,10,49.4,0,0,2
2025-01-02,ORD-002799,West,Social,Beauty,Skin Care Set,4,154.62,0.05,0,4
2025-01-18,ORD-002800,West,Social,Beauty,Hair Dryer,4,233.2,0,0,3
2025-01-14,ORD-002801,West,Social,Beauty,Skin Care Set,10,152.6,0,0,3
2025-01-07,ORD-002802,West,Social,Beauty,Hair Dryer,12,227.9,0.05,0,5
2025-01-15,ORD-002803,West,Social,Beauty,Hair Dryer,1,232.67,0,0,6
2025-01-16,ORD-002804,West,Social,Sports,Fitness Band,9,80.02,0,1,5
2025-01-11,ORD-002805,West,Social,Sports,Fitness Band,1,76.11,0.1,0,2
2025-01-12,ORD-002806,West,Social,Sports,Fitness Band,10,82.08,0.1,0,2
2025-01-01,ORD-002807,West,Social,Sports,Yoga Mat,5,97.18,0.05,1,3
2025-01-06,ORD-002808,West,Social,Sports,Yoga Mat,4,96.05,0.15,0,4
2025-01-22,ORD-002809,West,Social,Sports,Fitness Band,1,77.98,0.15,0,3
2025-02-15,ORD-002810,South,Marketplace,Electronics,Smart Watch,3,407.09,0.05,0,3
2025-02-17,ORD-002811,South,Marketplace,Electronics,Earbuds,8,196.22,0.1,0,1
2025-02-07,ORD-002812,South,Marketplace,Electronics,Smart Watch,12,395.41,0.1,0,4
2025-02-21,ORD-002813,South,Marketplace,Home,Desk Lamp,10,92.34,0,0,5
2025-02-06,ORD-002814,South,Marketplace,Home,Storage Box,3,47.83,0,0,3
2025-02-08,ORD-002815,South,Marketplace,Home,Storage Box,7,50.3,0.15,0,2
2025-02-02,ORD-002816,South,Marketplace,Beauty,Hair Dryer,5,233.09,0.1,0,4
2025-02-17,ORD-002817,South,Marketplace,Beauty,Hair Dryer,5,231.18,0.1,0,3
2025-02-12,ORD-002818,South,Marketplace,Beauty,Skin Care Set,9,155.2,0.1,0,4
2025-02-05,ORD-002819,South,Marketplace,Beauty,Hair Dryer,1,230.81,0,0,5
2025-02-01,ORD-002820,South,Marketplace,Beauty,Hair Dryer,9,236.37,0.05,0,4
2025-02-24,ORD-002821,South,Marketplace,Beauty,Hair Dryer,11,226.97,0,0,4
2025-02-09,ORD-002822,South,Marketplace,Sports,Yoga Mat,5,95.94,0.05,0,2
2025-02-25,ORD-002823,South,Marketplace,Sports,Fitness Band,6,75.74,0,0,1
2025-02-04,ORD-002824,South,Marketplace,Sports,Yoga Mat,4,101.49,0.15,0,1
2025-02-15,ORD-002825,South,Marketplace,Sports,Yoga Mat,10,98.38,0,0,3
2025-02-06,ORD-002826,South,Direct,Electronics,Earbuds,2,190.74,0.15,0,3
2025-02-10,ORD-002827,South,Direct,Electronics,Smart Watch,10,399.98,0.15,0,5
2025-02-02,ORD-002828,South,Direct,Electronics,Earbuds,8,202.87,0.05,0,4
2025-02-17,ORD-002829,South,Direct,Electronics,Earbuds,8,195.07,0,0,2
